"text0","text1","label"
"Wie viele Gallonen enthät ein Bierfass","20.0 Episode","0"
"was war der jemals erste staat in Amerika","Delaware","1"
"was war der jemals erste staat in Amerika","Jayanthi Kuru-Utumpala","0"
"wann ist das lied colt 45 erschienen","2004","1"
"wann ist das lied colt 45 erschienen","1961","0"
"Wann wurde die ursprüngliche Tappan Zee-Brücke gebaut?","1955-12","1"
"Wann wurde die ursprüngliche Tappan Zee-Brücke gebaut?","1937","0"
"Gibt es einen Flughafen in Prince Albert Saskatchewan","yes","1"
"Gibt es einen Flughafen in Prince Albert Saskatchewan","no","0"
"Wann gewann Arsenal zuletzt die Premier League","2004","1"
"Wann gewann Arsenal zuletzt die Premier League","2011-04-17","0"
"Wann wurde der erste Jurassic Park Film veröffentlicht","1994-04-15","1"
"Wann wurde der erste Jurassic Park Film veröffentlicht","1946","0"
"Welcher ist der größte Verlag der Welt?","Pearson plc","1"
"Welcher ist der größte Verlag der Welt?","Florida","0"
"wer spricht die stimme von joe swanson in family guy","Patrick Warburton","1"
"wer spricht die stimme von joe swanson in family guy","Jermaine Stewart","0"
"wann erschien zurück in die zukunft im kino","1985-07-03","1"
"wann erschien zurück in die zukunft im kino","2017-09-03","0"
"wieviele wörter sind im oxford english dictionary","171476.0 Wort","1"
"wieviele wörter sind im oxford english dictionary","9600000.0 other currency","0"
"Wie weit ist es von England nach Dubai","4511.0 Meile","1"
"Wie weit ist es von England nach Dubai","20.0 Meile","0"
"Wie heißt das kanadische Murmeltier?","Wiarton Willie","1"
"Wie heißt das kanadische Murmeltier?","Scott McKenzie","0"
"Wer sang ""when we get behind closed doors""","Charlie Rich","1"
"Wer sang ""when we get behind closed doors""","Rob Reiner","0"
"Wo wird das Europapokalfinale gespielt?","Spanien","1"
"Wo wird das Europapokalfinale gespielt?","Peabo Bryson","0"
"Was sind die Staaten, die New England ausmachen ?","Connecticut","1"
"Was sind die Staaten, die New England ausmachen ?","Milkha Singh","0"
"Wer singt if you like piña colada's","Rupert Holmes","1"
"Wer singt if you like piña colada's","Golden State Warriors","0"
"Wer hat gesungen? Ich habe einen Tiger am Schwanz","Buck Owens","1"
"Wer hat gesungen? Ich habe einen Tiger am Schwanz","Anna Kendrick","0"
"Wer das Lied geschrieben hat haben wir gerade erst begonnen","Paul Williams","1"
"Wer das Lied geschrieben hat haben wir gerade erst begonnen","Seattle Mariners","0"
"Wann endet der Stern gegen die Mächte des Bösen?","2019-05-19","1"
"Wann endet der Stern gegen die Mächte des Bösen?","2015-05-18","0"
"Wer hat can't get enough of your love babe gesungen","Barry White","1"
"Wer hat can't get enough of your love babe gesungen","Sandi Thom","0"
"wann kam we built this city raus","1985-08-01","1"
"wann kam we built this city raus","1996-01-12","0"
"Wann gehen die Oakland Raiders nach Las Vegas","2020","1"
"Wann gehen die Oakland Raiders nach Las Vegas","2002-05-03","0"
"Wann gewannen die Colorado Avalanche den Stanley Cup.","2001","1"
"Wann gewannen die Colorado Avalanche den Stanley Cup.","2018-08-28","0"
"Postleitzahl von Jamaica, New York","11433.0","1"
"Postleitzahl von Jamaica, New York","133.0","0"
"Was ist die Bedeutung des Namens akira?","Helligkeit","1"
"Was ist die Bedeutung des Namens akira?","Journey","0"
"Wer singt 'She's out of my league'","Fitz and the Tantrums","1"
"Wer singt 'She's out of my league'","Wheeler Peak","0"
"wie weit ist cary north carolina von raleigh north carolina","12.1 Meile","1"
"wie weit ist cary north carolina von raleigh north carolina","12.0 15.0 Jahr","0"
"was ist die nationalhymne vom vereinigten königreich","God Save the Queen","1"
"was ist die nationalhymne vom vereinigten königreich","Chromosom 18","0"
"was ist das am meisten geschaute video auf youtube","Despacito","1"
"was ist das am meisten geschaute video auf youtube","CB-Funk","0"
"wer singt save all your kisses for me","Brotherhood of Man","1"
"wer singt save all your kisses for me","John W. Henry","0"
"Wer spielte John Boy Walton in Die Waltons","Robert Wightman","1"
"Wer spielte John Boy Walton in Die Waltons","Gal Gadot","0"
"Wo fand die erste Schlacht des Sezessionskrieges statt","Angriff auf Fort Sumter","1"
"Wo fand die erste Schlacht des Sezessionskrieges statt","Richard Cromwell","0"
"wer zitiert mit grosser macht kommt grosse verantwortung","Uncle Ben","1"
"wer zitiert mit grosser macht kommt grosse verantwortung","Daniel J. Travanti","0"
"Wann erschien 'Alice im Wunderland' zum ersten mal","1865-11-26","1"
"Wann erschien 'Alice im Wunderland' zum ersten mal","1898-12-10","0"
"Wann hat Frankreich uns die Freiheitsstatue geschenkt","1881-07-04","1"
"Wann hat Frankreich uns die Freiheitsstatue geschenkt","2005-09-20","0"
"Wo wurde die TV Serie 'In der Hitze der Nacht' gefilmt?","Vereinigte Staaten","1"
"Wo wurde die TV Serie 'In der Hitze der Nacht' gefilmt?","Art Garfunkel","0"
"Wer hat i don't like spiders and snakes geschrieben","David Bellamy","1"
"Wer hat i don't like spiders and snakes geschrieben","Donald Trump","0"
"Wann wurde das Lied we will rock you gemacht","1977","1"
"Wann wurde das Lied we will rock you gemacht","2011","0"
"wo ist der red dog saloon in alaska","Vereinigte Staaten","1"
"wo ist der red dog saloon in alaska","Los Angeles Rams","0"
"Wer erzielte in dieser Saison die meisten Tore in der Premier League?","Tammy Abraham","1"
"Wer erzielte in dieser Saison die meisten Tore in der Premier League?","Alan Rickman","0"
"Wer singt your are the wind beneath my wings?","Bette Midler","1"
"Wer singt your are the wind beneath my wings?","Eugene Mirman","0"
"ist ein ameise ein insekt oder ein tier","Insekten","1"
"ist ein ameise ein insekt oder ein tier","David Lloyd George","0"
"Wer gewann den 'Golden Glove in der Premier League","Alisson Becker","1"
"Wer gewann den 'Golden Glove in der Premier League","Houghton Lake","0"
"Was nennt ihr eine Gruppe von Dachsen","Dachsgruppe","1"
"Was nennt ihr eine Gruppe von Dachsen","Rose","0"
"Wann kommt die nächste Staffel der Agents of S.H.I.E.L.D  heraus?","2020","1"
"Wann kommt die nächste Staffel der Agents of S.H.I.E.L.D  heraus?","2014-04-04","0"
"wann ist die freiheitstatue in new york angekommen","1885-06-17","1"
"wann ist die freiheitstatue in new york angekommen","1600","0"
"Wer spielte Bonnie und Clyde im originalen Film?","Faye Dunaway","1"
"Wer spielte Bonnie und Clyde im originalen Film?","Tom Hanks","0"
"wie spät kan man bier in oregon kaufen","230.0 ante meridiem","1"
"wie spät kan man bier in oregon kaufen","6.0 other currency","0"
"Wer spielte Q in Raumschiff Enterprise – Das nächste Jahrhundert","John de Lancie","1"
"Wer spielte Q in Raumschiff Enterprise – Das nächste Jahrhundert","Brasilien","0"
"Wer das Lied singt, wir sind die Champions","Queen","1"
"Wer das Lied singt, wir sind die Champions","Tom Clancy","0"
"Wer singt, vergiss mich nicht, wenn ich weg bin","Glass Tiger","1"
"Wer singt, vergiss mich nicht, wenn ich weg bin","Gamora","0"
"Wer war die Königin des Rock and Roll?","Janis Joplin","1"
"Wer war die Königin des Rock and Roll?","The Spinners","0"
"wer ist der quarterback der arizona cardinals","Brett Hundley","1"
"wer ist der quarterback der arizona cardinals","Vereinigte Staaten","0"
"Wer sagte you can't handle the truth","Jack Nicholson","1"
"Wer sagte you can't handle the truth","Helium","0"
"Wann kam das Disney Dschungelbuch heraus?","1967-10-18","1"
"Wann kam das Disney Dschungelbuch heraus?","2008","0"
"hat mario lopez dancing with the stars gewonnen","no","1"
"hat mario lopez dancing with the stars gewonnen","yes","0"
"wer gründete die erste dauerhafte französische Siedlung in der neuen Welt","Samuel de Champlain","1"
"wer gründete die erste dauerhafte französische Siedlung in der neuen Welt","Kim Carnes","0"
"Wer hat den Song geschrieben? Ich bin stolz darauf, Amerikaner zu sein","Lee Greenwood","1"
"Wer hat den Song geschrieben? Ich bin stolz darauf, Amerikaner zu sein","Königreich Neapel","0"
"Wann wurde das Frauenstimmrecht eingeführt","1920-08-18","1"
"Wann wurde das Frauenstimmrecht eingeführt","2014-08-11","0"
"Was ist das meistverkaufte Spiel für ps4","Grand Theft Auto V","1"
"Was ist das meistverkaufte Spiel für ps4","Harry Nilsson","0"
"Wie viele Masters of Wine gibt es auf der Welt","390.0","1"
"Wie viele Masters of Wine gibt es auf der Welt","6.0","0"
"wer singt take this job and shove it","Johnny Paycheck","1"
"wer singt take this job and shove it","Neil Young","0"
"wieviele staffeln gibt es von twilight zone","5.0","1"
"wieviele staffeln gibt es von twilight zone","10.0","0"
"Wer ist der größte Arbeitgeber der USA","Walmart","1"
"Wer ist der größte Arbeitgeber der USA","Montag","0"
"Wo wurde der film "" saddle in the wind "" gefilmt ?","Colorado","1"
"Wo wurde der film "" saddle in the wind "" gefilmt ?","Stressbewältigung","0"
"Wer sang ""When Can I See You Again""?","Owl City","1"
"Wer sang ""When Can I See You Again""?","Marlee Matlin","0"
"Wo wurde der Film black panther gedreht","Südkorea","1"
"Wo wurde der Film black panther gedreht","Hongkong","0"
"Wann wurde Falsches Spiel mit Roger Rabbit herausgegeben","1988-06-22","1"
"Wann wurde Falsches Spiel mit Roger Rabbit herausgegeben","2017-06-14","0"
"wer schrieb one day i'll fly away","Will Jennings","1"
"wer schrieb one day i'll fly away","Golf von Mexiko","0"
"Wie heißt das zweite Harry Potter Buch","Harry Potter und die Kammer des Schreckens","1"
"Wie heißt das zweite Harry Potter Buch","Sigmund Freud","0"
"Wer schrieb das Lied i'm on fire ( Ich bin in Flammen ) ?","Bruce Springsteen","1"
"Wer schrieb das Lied i'm on fire ( Ich bin in Flammen ) ?","Mexiko-Stadt","0"
"Wer ist die Schauspielerin, die eine Nonne wurde","Dolores Hart","1"
"Wer ist die Schauspielerin, die eine Nonne wurde","Rami Malek","0"
"Welches Land in Asien hat die meisten Einwohner","Volksrepublik China","1"
"Welches Land in Asien hat die meisten Einwohner","George Michael","0"
"wer war der letzte detroit tiger der den cycle getroffen hat","Carlos Guillén","1"
"wer war der letzte detroit tiger der den cycle getroffen hat","Louis C. K.","0"
"Wer singt I heard it in a love song?","Marshall Tucker Band","1"
"Wer singt I heard it in a love song?","Singapur","0"
"wann haben die seahawks das letzte mal den super bowl gewonnen","2014-02-02","1"
"wann haben die seahawks das letzte mal den super bowl gewonnen","06-01","0"
"Wem gehört das Baseball-Team der Boston Red Sox?","John W. Henry","1"
"Wem gehört das Baseball-Team der Boston Red Sox?","Daryl Hall & John Oates","0"
"Wer singt das Lied i was made for you","Brandi Carlile","1"
"Wer singt das Lied i was made for you","Montell Jordan","0"
"Wann wurde Kanada Mitglied der Vereinten Nationen?","1945-11-09","1"
"Wann wurde Kanada Mitglied der Vereinten Nationen?","2009-01-15","0"
"Wer hat go rest high on that mountain gesungen?","Vince Gill","1"
"Wer hat go rest high on that mountain gesungen?","Kanada","0"
"Wann kam der erste 'Jason Bourne'-Film heraus?","2002-06-06","1"
"Wann kam der erste 'Jason Bourne'-Film heraus?","2018-08-28","0"
"Welche Sprache spricht man in Puerto Rico","Englisch","1"
"Welche Sprache spricht man in Puerto Rico","Deborah Kerr","0"
"wann war das letzte mal dass jemand zum mond geflogen ist","1972-12-11","1"
"wann war das letzte mal dass jemand zum mond geflogen ist","2011-02-06","0"
"Wer hat Simba im Original König der Löwen gespielt","Jonathan Taylor Thomas","1"
"Wer hat Simba im Original König der Löwen gespielt","Patrick Dempsey","0"
"Welcher ist der kürzeste Vers der Bibel?","Jesus weinte","1"
"Welcher ist der kürzeste Vers der Bibel?","Französisch","0"
"Wieviele Super Bowls gewannen die Los Angeles Rams","1.0","1"
"Wieviele Super Bowls gewannen die Los Angeles Rams","558545.0","0"
"wer singt she works hard for the money","Donna Summer","1"
"wer singt she works hard for the money","Ajax Amsterdam","0"
"Was ist das gesetzliche Mindestalter für Alkoholkonsum in Polen","18.0 Jahr","1"
"Was ist das gesetzliche Mindestalter für Alkoholkonsum in Polen","5.0 Jahreszeit","0"
"wer singt das Lied Rotkäppchen","Sam the Sham","1"
"wer singt das Lied Rotkäppchen","Scarlett Johansson","0"
"Wer sinft 'Do you have to let it linger'","The Cranberries","1"
"Wer sinft 'Do you have to let it linger'","Horace Greeley","0"
"wer sang das lied do you love me","The Contours","1"
"wer sang das lied do you love me","Jeffrey Jones","0"
"Wer singt Ein Kater macht Theater-Titellied?","David Schweitzer","1"
"Wer singt Ein Kater macht Theater-Titellied?","Dodge Ice Charger","0"
"Wann kam der erste Computer in die Läden?","1975","1"
"Wann kam der erste Computer in die Läden?","2006","0"
"Wann spielte Michael Jordan für den White Sox?","1994","1"
"Wann spielte Michael Jordan für den White Sox?","2001-12-19","0"
"Wer singt that's what i like about you","The Romantics","1"
"Wer singt that's what i like about you","Luka Dončić","0"
"Wie weit ist Redlands, California von Los Angeles entfernt?","62.9 Meile","1"
"Wie weit ist Redlands, California von Los Angeles entfernt?","179.9 Zentimeter","0"
"wann startet die regensaison in florida","05-15","1"
"wann startet die regensaison in florida","1964","0"
"Wie heissen die beiden Anteile des Nervensystems","Zentralnervensystem","1"
"Wie heissen die beiden Anteile des Nervensystems","Vereinigte Staaten","0"
"Was ist der Name von Taylor Swift's neuem Song","You Need to Calm Down","1"
"Was ist der Name von Taylor Swift's neuem Song","Octavia Spencer","0"
"wer ist der grösste Kaffeeproduzent der welt","Brasilien","1"
"wer ist der grösste Kaffeeproduzent der welt","Judy Garland","0"
"Wer ist der bestbezahlte Sportler","Lionel Messi","1"
"Wer ist der bestbezahlte Sportler","Ozzy Osbourne","0"
"wie war der name des flugzeugs das die bombe auf hiroshima abwarf","Enola Gay","1"
"wie war der name des flugzeugs das die bombe auf hiroshima abwarf","Jeanne Calment","0"
"wann wurde amerika in den vietnam krieg involviert","1955","1"
"wann wurde amerika in den vietnam krieg involviert","2017-01-02","0"
"sind mitglieder der bee gees noch am leben","yes","1"
"sind mitglieder der bee gees noch am leben","no","0"
"Wer singt, es ist so schön, mit dir zusammen zu sein","Gallery","1"
"Wer singt, es ist so schön, mit dir zusammen zu sein","Jacob Kasher","0"
"Wer machte Willy Wonka und die Schokoladen Fabrik","Mel Stuart","1"
"Wer machte Willy Wonka und die Schokoladen Fabrik","Gene Garber","0"
"Wer trainiert die New York Giants","Pat Shurmur","1"
"Wer trainiert die New York Giants","John Wesley","0"
"Wer spielt Carrie Brady in 'Zeit der Sehnsucht'?","Christie Clark","1"
"Wer spielt Carrie Brady in 'Zeit der Sehnsucht'?","Lacey Chabert","0"
"Was sind die Top 10 größten Städte in den Vereinigten Staaten","Chicago","1"
"Was sind die Top 10 größten Städte in den Vereinigten Staaten","Taille","0"
"Welches ist die zweitgrößte Stadt in Idaho.","Meridian (Idaho)","1"
"Welches ist die zweitgrößte Stadt in Idaho.","Südkorea","0"
"Wer hat das meistgelikte Video auf YouTube","Luis Fonsi","1"
"Wer hat das meistgelikte Video auf YouTube","Willis Earl Beal","0"
"wer singt das lied i'm proud to be an american","Lee Greenwood","1"
"wer singt das lied i'm proud to be an american","Len Goodman","0"
"wie viele episoden gibt es von the walking dead","133.0","1"
"wie viele episoden gibt es von the walking dead","203200000.0","0"
"Wer verbrachte die meiste Zeit auf dem Mond","Gennadi Iwanowitsch Padalka","1"
"Wer verbrachte die meiste Zeit auf dem Mond","Nagaland","0"
"wann bekam New Orleans ein NBA-Team","2002","1"
"wann bekam New Orleans ein NBA-Team","1532","0"
"Wann wurde das erste Dschungelbuch veröffentlicht","1967-10-18","1"
"Wann wurde das erste Dschungelbuch veröffentlicht","2016-02-14","0"
"wer schrieb das lied living on a prayer","Desmond Child","1"
"wer schrieb das lied living on a prayer","Saina Nehwal","0"
"wieviele staffeln gibt es von rick and morty","3.0","1"
"wieviele staffeln gibt es von rick and morty","7.0","0"
"wann hat der kongress der unabhängigkeitserklärung zugestimmt","1776-08-02","1"
"wann hat der kongress der unabhängigkeitserklärung zugestimmt","1986","0"
"wie wird es genannt, wenn man bei blackjack über 21 geht","Büste","1"
"wie wird es genannt, wenn man bei blackjack über 21 geht","eins, zwei und drei Punkte","0"
"wann wurde should i stay or should i go veröffentlicht","1982","1"
"wann wurde should i stay or should i go veröffentlicht","1850-09-09","0"
"Wer ist das Maskottchen der Toronto Raptors","Der Raptor","1"
"Wer ist das Maskottchen der Toronto Raptors","Shawn Darnell Fonteno","0"
"Welche Sprache werden in Sri Lanka gesprochen","Singhalesisch","1"
"Welche Sprache werden in Sri Lanka gesprochen","The Animals","0"
"wer spielt die mutter in himmelskind","Jennifer Garner","1"
"wer spielt die mutter in himmelskind","Kim Zolciak","0"
"wann war das letzte mal dass die bengals im super bowl waren","1988","1"
"wann war das letzte mal dass die bengals im super bowl waren","1981","0"
"wann kam Wir kaufen einen Zoo raus","2011-11-26","1"
"wann kam Wir kaufen einen Zoo raus","1997-01-12","0"
"Wer sind die Hauptfiguren in Stolz und Vorurteil?","Elizabeth Bennet","1"
"Wer sind die Hauptfiguren in Stolz und Vorurteil?","Harbhajan Singh","0"
"wer hat das lied take a load off annie gesungen","The Band","1"
"wer hat das lied take a load off annie gesungen","Paul McCartney","0"
"wer ist der weltbeste torwart im fußball","Keylor Navas","1"
"wer ist der weltbeste torwart im fußball","New York Yankees","0"
"wem gehört das plaza hotel in new york","Katara Hospitality","1"
"wem gehört das plaza hotel in new york","Glenn Shadix","0"
"wer war der präsident der vereinigten staaten in 1886","Grover Cleveland","1"
"wer war der präsident der vereinigten staaten in 1886","Green Book – Eine besondere Freundschaft","0"
"wo wurde die tv-serie die waltons gedreht","Nordamerika","1"
"wo wurde die tv-serie die waltons gedreht","Apoptose","0"
"Wer schrieb das Lied I put a spell on you?","Screamin’ Jay Hawkins","1"
"Wer schrieb das Lied I put a spell on you?","Hartsfield–Jackson Atlanta International Airport","0"
"Wie lang ist der Blue Ridge Parkway?","754.8 Kilometer","1"
"Wie lang ist der Blue Ridge Parkway?","180.0 other unit","0"
"wo ist die Kulisse der Schönheit und des Tieres","Frankreich","1"
"wo ist die Kulisse der Schönheit und des Tieres","Hero Fiennes-Tiffin","0"
"wer sang Those were the days my friend?","Mary Hopkin","1"
"wer sang Those were the days my friend?","Bengali","0"
"wieviele staffeln gibt es von the bill","26.0","1"
"wieviele staffeln gibt es von the bill","6.0","0"
"Wann wurde das erste Paar Schuhe hergestellt?","1818","1"
"Wann wurde das erste Paar Schuhe hergestellt?","2007","0"
"Wer sagte, dass Macht korrumpiert und absolute Macht absolut korrumpiert","John Emerich Edward Dalberg-Acton, 1. Baron Acton","1"
"Wer sagte, dass Macht korrumpiert und absolute Macht absolut korrumpiert","Kiki Dee","0"
"wer ist hauptdarsteller in Der alte Mann und das Meer","Spencer Tracy","1"
"wer ist hauptdarsteller in Der alte Mann und das Meer","Jacob Marley","0"
"Wer hat die NCAA-Männer-Basketballmeisterschaft 2015 gewonnen?","Duke Blue Devils","1"
"Wer hat die NCAA-Männer-Basketballmeisterschaft 2015 gewonnen?","Provolone","0"
"Wieviele Figuren gibt es bei League of Legends","145.0","1"
"Wieviele Figuren gibt es bei League of Legends","26.0","0"
"Wie viele Wahlkreise gibt es in Kanada","338.0","1"
"Wie viele Wahlkreise gibt es in Kanada","565.0","0"
"Wie weit ist Orlando, Florida von Kissimmee, Florida entfernt?","22.0 Meile","1"
"Wie weit ist Orlando, Florida von Kissimmee, Florida entfernt?","6.0 other currency","0"
"Wer singt This is me aus Greatest Showman?","Keala Settle","1"
"Wer singt This is me aus Greatest Showman?","Franklin Delano Roosevelt","0"
"Wer spielt Phyllis auf die young and the restless ?","Sandra Nelson","1"
"Wer spielt Phyllis auf die young and the restless ?","Präfektur Tokio","0"
"wer macht die stimme von elsa in die eiskönigin","Eva Bella","1"
"wer macht die stimme von elsa in die eiskönigin","Vereinigte Staaten","0"
"Wann hat sich one direction bei x factor beworben","2010","1"
"Wann hat sich one direction bei x factor beworben","1988","0"
"wo wurde der film Die Verurteilten gedreht","Ohio","1"
"wo wurde der film Die Verurteilten gedreht","Francis Ouimet","0"
"wer schrieb das lied have you ever seen the rain","John Fogerty","1"
"wer schrieb das lied have you ever seen the rain","Westghats","0"
"Wen spielte Zac Efron in High School Musical","Troy Bolton","1"
"Wen spielte Zac Efron in High School Musical","Randeep Rai","0"
"Wieviele Quadratmeilen ist die Hauptinsel von Hawaii gross?","4028.0 Quadratmeile","1"
"Wieviele Quadratmeilen ist die Hauptinsel von Hawaii gross?","36895.0 US-Dollar","0"
"Wer trinkt weltweit am meisten Bier","Tschechien","1"
"Wer trinkt weltweit am meisten Bier","Giancarlo Stanton","0"
"was ist der name der löwin in der könig der löwen","Sarabi","1"
"was ist der name der löwin in der könig der löwen","Eric Dane","0"
"wann war das letzte mal dass es die hornets in die playoffs geschafft haben","2015","1"
"wann war das letzte mal dass es die hornets in die playoffs geschafft haben","1917","0"
"wann war das letzte mal das purdue eine nationale meisterschaft gewonnen hat","2018","1"
"wann war das letzte mal das purdue eine nationale meisterschaft gewonnen hat","1918","0"
"Wann wurde texas ein Teil der USA","1845-12-29","1"
"Wann wurde texas ein Teil der USA","1970","0"
"Mit welcher Einheit wird die Masse im metrischen System gemessen?","Kilogramm","1"
"Mit welcher Einheit wird die Masse im metrischen System gemessen?","United States Citizenship and Immigration Services","0"
"wie viel land verlor mexiko im mexikanisch amerikanischen krieg","525000.0 Quadratmeile","1"
"wie viel land verlor mexiko im mexikanisch amerikanischen krieg","13.0 15.0 Jahr","0"
"wo wurde der film Die Sommerinsel gedreht","Vereinigte Staaten","1"
"wo wurde der film Die Sommerinsel gedreht","Mohandas Karamchand Gandhi","0"
"Wann wurde die letzte Episode von ""Game of Thrones"" ausgestrahlt?","2019-05-19","1"
"Wann wurde die letzte Episode von ""Game of Thrones"" ausgestrahlt?","1971","0"
"Wer hat when a man loves a woman gesungen","Percy Sledge","1"
"Wer hat when a man loves a woman gesungen","Antonio Fargas","0"
"wer hat das Lied nothing from nothing leaves nothing gesungen","Billy Preston","1"
"wer hat das Lied nothing from nothing leaves nothing gesungen","Sandi Thom","0"
"Wer hat how do you talk to an angel gesungen","James Walters","1"
"Wer hat how do you talk to an angel gesungen","Jennifer Morrison","0"
"Wer spielte in dem Film die große Kälte","William Hurt","1"
"Wer spielte in dem Film die große Kälte","Cristiano Ronaldo","0"
"Wer schrieb Gregs Tagebuch","Jeff Kinney","1"
"Wer schrieb Gregs Tagebuch","Stadion Erster Mai","0"
"Wer ist der Boss von Michael in ""Das Büro""?","David Wallace","1"
"Wer ist der Boss von Michael in ""Das Büro""?","Voltaire","0"
"Wer hat im Tennis die meisten Grand Slam-Titel?","Roger Federer","1"
"Wer hat im Tennis die meisten Grand Slam-Titel?","Griechenland","0"
"Wer singt girl you'll be a woman soon","Cliff Richard","1"
"Wer singt girl you'll be a woman soon","Johannes","0"
"Welches ist das Basketballteam für New York?","New York Knicks","1"
"Welches ist das Basketballteam für New York?","John Stockton","0"
"Wer hat die meisten Tore in der Bundesliga","Robert Lewandowski","1"
"Wer hat die meisten Tore in der Bundesliga","Brasilien","0"
"Wo wurde der Film Agenten sterben einsam gedreht","Österreich","1"
"Wo wurde der Film Agenten sterben einsam gedreht","West Virginia","0"
"Wie viele Staffeln breaking bad wurden im Fernsehen ausgestrahlt","5.0","1"
"Wie viele Staffeln breaking bad wurden im Fernsehen ausgestrahlt","82.0","0"
"Wer spielte den Zahnarzt in Der kleine Horrorladen","Steve Martin","1"
"Wer spielte den Zahnarzt in Der kleine Horrorladen","Faye Dunaway","0"
"Wer sang take a look at me now","Phil Collins","1"
"Wer sang take a look at me now","Kongress der Vereinigten Staaten","0"
"wer singt i want to check you for ticks","Brad Paisley","1"
"wer singt i want to check you for ticks","Volksrepublik China","0"
"Wie viele McDonalds gibt es in Australien?","970.0","1"
"Wie viele McDonalds gibt es in Australien?","5.0","0"
"Welches ist der grösste Autohersteller der Welt","Toyota","1"
"Welches ist der grösste Autohersteller der Welt","Belle","0"
"wo ist die große ozeanstraße in australien","Great Ocean Road","1"
"wo ist die große ozeanstraße in australien","Guns N' Roses","0"
"Wer singt What becomes of the broken hearted?","Jimmy Ruffin","1"
"Wer singt What becomes of the broken hearted?","Heinrich VI.","0"
"Wer ist der ursprüngliche Sänger von Amazing Grace","The Highway Q.C.'s","1"
"Wer ist der ursprüngliche Sänger von Amazing Grace","Molly Ephraim","0"
"Wann hat die Sommerzeit in Texas angefangen","2019-03-10","1"
"Wann hat die Sommerzeit in Texas angefangen","1992","0"
"wer sang das Lied Fremde in der Nacht","Frank Sinatra","1"
"wer sang das Lied Fremde in der Nacht","Dogue de Bordeaux","0"
"Wie heißt der Schauspieler der Bilbo Beutlin spielt","Ian Holm","1"
"Wie heißt der Schauspieler der Bilbo Beutlin spielt","Elvis Presley","0"
"wie hoch ist der mindestlohn im bundesstaat oregon","11.25 US-Dollar","1"
"wie hoch ist der mindestlohn im bundesstaat oregon","48.0 Vor Christus","0"
"Welches Jahr war "" unter Gott "" zum Treue-Gelöbnis hinzugefügt ?","1954","1"
"Welches Jahr war "" unter Gott "" zum Treue-Gelöbnis hinzugefügt ?","2002","0"
"wer singt just call me angel in the morning","Juice Newton","1"
"wer singt just call me angel in the morning","Zedern","0"
"wo startet und endet der Nil","Mittelmeer","1"
"wo startet und endet der Nil","Oberschenkel","0"
"Wer spielt den Joker in The Dark Knight Rises","Heath Ledger","1"
"Wer spielt den Joker in The Dark Knight Rises","Marvin Gaye","0"
"wie viele ymca gibt es in den vereinigten staaten","2700.0","1"
"wie viele ymca gibt es in den vereinigten staaten","3.0","0"
"wo wird die world series nächstes jahr gespielt","Vereinigte Staaten","1"
"wo wird die world series nächstes jahr gespielt","Stan Jones","0"
"Wer schrieb das Lied I shot the sheriff","Bob Marley","1"
"Wer schrieb das Lied I shot the sheriff","Die Mutter","0"
"wer sind die Mitglieder der Band Starship","Donny Baldwin","1"
"wer sind die Mitglieder der Band Starship","Lake Taupo","0"
"Die Mündung des Indus befindet sich in welchem ​​Land ?","Indien","1"
"Die Mündung des Indus befindet sich in welchem ​​Land ?","Frankie Valli","0"
"Wer sang das Lied Ghost Riders in the Sky","Johnny Cash","1"
"Wer sang das Lied Ghost Riders in the Sky","Oscar Robertson","0"
"Wer singt, mein alter Mann ist ein Müllmann","Lonnie Donegan","1"
"Wer singt, mein alter Mann ist ein Müllmann","Vereinigte Staaten","0"
"wann wurde das buch herr der ringe geschrieben","1948","1"
"wann wurde das buch herr der ringe geschrieben","1977-05-25","0"
"Wann wurde der Herr der Ringe veröffentlicht","1954-07-29","1"
"Wann wurde der Herr der Ringe veröffentlicht","1969","0"
"Wer singt das Lied 'the lightning in the thunder'?","Imagine Dragons","1"
"Wer singt das Lied 'the lightning in the thunder'?","Wales","0"
"Wer sang Sitting on Top of the World","Cream","1"
"Wer sang Sitting on Top of the World","J-Hope","0"
"Welches ist der weisseste Bundesstaat der Vereinigten Staaten von Amerika","Vermont","1"
"Welches ist der weisseste Bundesstaat der Vereinigten Staaten von Amerika","Kareem Abdul-Jabbar","0"
"Wer war Andrew Dice Clay im A Star Is Born","lorenzo campana","1"
"Wer war Andrew Dice Clay im A Star Is Born","polly cooper","0"
"Wie heisst das neue Tool Album","Fear Inoculum","1"
"Wie heisst das neue Tool Album","Castiel","0"
"Wer schrieb die 'Apostelgeschichte' im Neuen Testament","Evangelium nach Lukas","1"
"Wer schrieb die 'Apostelgeschichte' im Neuen Testament","William Holden","0"
"Wer schrieb das Lied ""the song ghost riders in the sky""","Stan Jones","1"
"Wer schrieb das Lied ""the song ghost riders in the sky""","Kevin Durant","0"
"Wer hat die meisten RBIs in der Major League Geschichte","Hank Aaron","1"
"Wer hat die meisten RBIs in der Major League Geschichte","Same Old Lang Syne","0"
"wann wurde die atombombe auf hiroshima abgeworfen","1945-08-06","1"
"wann wurde die atombombe auf hiroshima abgeworfen","1906","0"
"Wann kam das Lied Jack and Diane raus","1982","1"
"Wann kam das Lied Jack and Diane raus","2015","0"
"wer hat look what you made me do gemacht","Taylor Swift","1"
