"text0","text1","label"
"who sang the song would i lie to you","Charles & Eddie","1"
"who sang the song would i lie to you","Elvis Presley","0"
"what is the busiest airport in united states","Hartsfield–Jackson Atlanta International Airport","1"
"what is the busiest airport in united states","Hudson River","0"
"who starred in the movie in cold blood","Scott Wilson","1"
"who starred in the movie in cold blood","Eric Johnson","0"
"who sings clowns to the left of me jokers to the right","Stealers Wheel","1"
"who sings clowns to the left of me jokers to the right","Abraham Lincoln","0"
"who sings the song i shot the sheriff","Eric Clapton","1"
"who sings the song i shot the sheriff","Peter Capaldi","0"
"who sings in the arms of the angel","Sarah McLachlan","1"
"who sings in the arms of the angel","Dustin the Turkey","0"
"who sings break up in a small town","Sam Hunt","1"
"who sings break up in a small town","Hop on Pop","0"
"what are the names of the characters in peppa pig","Daddy Pig","1"
"what are the names of the characters in peppa pig","Devin Goda","0"
"who's face is on the $500 bill","William McKinley","1"
"who's face is on the $500 bill","Charles & Eddie","0"
"who sang ride captain ride upon your mystery ship","Blues Image","1"
"who sang ride captain ride upon your mystery ship","Lil Jon","0"
"who sang he's not heavy he's my brother","Neil Diamond","1"
"who sang he's not heavy he's my brother","Quanah Parker","0"
"how far is mckinney texas from denton texas","31.5 miles","1"
"how far is mckinney texas from denton texas","55.0 67.0 feet","0"
"who has the most followers on instagram in the world","Cristiano Ronaldo","1"
"who has the most followers on instagram in the world","Patton Oswalt","0"
"who sang the song 30 days in the hole","Humble Pie","1"
"who sang the song 30 days in the hole","Lionel Messi","0"
"who sings lay your head on my pillow","Tony! Toni! Toné!","1"
"who sings lay your head on my pillow","Cristiano Ronaldo","0"
"where was the first oil well drilled in the united states","Pennsylvania","1"
"where was the first oil well drilled in the united states","Isabella Cramp","0"
"when did the air jordan 13 come out","1997","1"
"when did the air jordan 13 come out","1965","0"
"who has won the most tennis grand slams","Roger Federer","1"
"who has won the most tennis grand slams","England","0"
"who sang sitting in the backseat with fred","Paul Evans","1"
"who sang sitting in the backseat with fred","Adele","0"
"who owns the quickie mart on the simpsons","Apu Nahasapeemapetilon","1"
"who owns the quickie mart on the simpsons","Hever Castle","0"
"when did apple bottom jeans song come out","2008","1"
"when did apple bottom jeans song come out","1950-10-16","0"
"what was red hot chili peppers first album","The Red Hot Chili Peppers","1"
"what was red hot chili peppers first album","Jack Jones","0"
"what's the longest bridge in the united states","Lake Pontchartrain Causeway","1"
"what's the longest bridge in the united states","Io","0"
"where does the perks of being a wallflower take place","Pittsburgh","1"
"where does the perks of being a wallflower take place","Curt Chaplin","0"
"when did the last episode of big brother air","2019-09-25","1"
"when did the last episode of big brother air","1950","0"
"who was the last governor of new jersey","Chris Christie","1"
"who was the last governor of new jersey","Boston","0"
"how old do you have to be to get a tattoo in mexico","18.0 years","1"
"how old do you have to be to get a tattoo in mexico","10000.0 25000.0 US dollars","0"
"what's the legal age to drink in korea","19.0 years","1"
"what's the legal age to drink in korea","50.0 miles","0"
"how many seasons of northern exposure are there","6.0","1"
"how many seasons of northern exposure are there","5.0","0"
"who sings the song dancing in the rain","Gene Kelly","1"
"who sings the song dancing in the rain","Llanfairpwllgwyngyll","0"
"who is the deputy speaker of the house of commons","Lindsay Hoyle","1"
"who is the deputy speaker of the house of commons","Walmart","0"
"what is the order of pirates of the caribbean","Pirates of the Caribbean: Dead Men Tell No Tales","1"
"what is the order of pirates of the caribbean","Deputy Commissioner of Police","0"
"when was new jersey accepted into the union","1787-12-18","1"
"when was new jersey accepted into the union","1975","0"
"what part of italy does lasagna come from","Kingdom of Naples","1"
"what part of italy does lasagna come from","Petyr Baelish","0"
"who wrote the fall of the house of usher","Edgar Allan Poe","1"
"who wrote the fall of the house of usher","Mary Hopkin","0"
"when did the phillies win the world series","2008","1"
"when did the phillies win the world series","2003","0"
"who sings i'm going to keep on loving you","REO Speedwagon","1"
"who sings i'm going to keep on loving you","River Thames","0"
"when was say you won't let go released","2016","1"
"when was say you won't let go released","2020-07-14","0"
"how many presidents of the united states have there been","44.0","1"
"how many presidents of the united states have there been","18.0","0"
"when did india win the cricket world cup","1983","1"
"when did india win the cricket world cup","1942","0"
"who plays bruno in the boy in striped pyjamas","Asa Butterfield","1"
"who plays bruno in the boy in striped pyjamas","Spain","0"
"who played opie on the andy griffith show","Ron Howard","1"
"who played opie on the andy griffith show","Jax Teller","0"
"when was the last time the united states hosted the olympics","2002","1"
"when was the last time the united states hosted the olympics","2019-07-09","0"
"how many episodes are in season one of black mirror","3.0","1"
"how many episodes are in season one of black mirror","84.0","0"
"what is the most spoken language in the world","Mandarin Chinese","1"
"what is the most spoken language in the world","Abraham Lincoln","0"
"when did the uk get rid of capital punishment","1969","1"
"when did the uk get rid of capital punishment","2002","0"
"how many names did jesus have in the bible","2.0","1"
"how many names did jesus have in the bible","48.0","0"
"what is the longest highway in the united states","U.S. Route 20","1"
"what is the longest highway in the united states","John Dalberg-Acton, 1st Baron Acton","0"
"what is the national anthem of the uk","God Save the Queen","1"
"what is the national anthem of the uk","United States of America","0"
"how many gallons in a barrel of beer","31.5 gallons","1"
"how many gallons in a barrel of beer","20.0 episodes","0"
"what was the first ever state in america","Delaware","1"
"what was the first ever state in america","Jayanthi Kuru-Utumpala","0"
"when did the song colt 45 come out","2004","1"
"when did the song colt 45 come out","1961","0"
"when was the original tappan zee bridge built","1955-12","1"
"when was the original tappan zee bridge built","1937","0"
"is there an airport in prince albert saskatchewan","yes","1"
"is there an airport in prince albert saskatchewan","no","0"
"when did arsenal last win the premier league","2004","1"
"when did arsenal last win the premier league","2011-04-17","0"
"when was the first jurassic park film made","1994-04-15","1"
"when was the first jurassic park film made","1946","0"
"who is the largest publisher in the world","Pearson plc","1"
"who is the largest publisher in the world","Florida","0"
"who does the voice of joe swanson in family guy","Patrick Warburton","1"
"who does the voice of joe swanson in family guy","Jermaine Stewart","0"
"when was back to the future released in theaters","1985-07-03","1"
"when was back to the future released in theaters","2017-09-03","0"
"how many words are in the oxford english dictionary","171476.0 words","1"
"how many words are in the oxford english dictionary","9600000.0 other currency","0"
"how long is it from england to dubai","4511.0 miles","1"
"how long is it from england to dubai","20.0 miles","0"
"what is the name of the canadian groundhog","Wiarton Willie","1"
"what is the name of the canadian groundhog","Scott McKenzie","0"
"who sang when we get behind closed doors","Charlie Rich","1"
"who sang when we get behind closed doors","Rob Reiner","0"
"where is the european cup final being played","Spain","1"
"where is the european cup final being played","Peabo Bryson","0"
"what are the states that make up new england","Connecticut","1"
"what are the states that make up new england","Milkha Singh","0"
"who sings if you like piña colada's","Rupert Holmes","1"
"who sings if you like piña colada's","Golden State Warriors","0"
"who sang i've got a tiger by the tail","Buck Owens","1"
"who sang i've got a tiger by the tail","Anna Kendrick","0"
"who wrote the song we've only just begun","Paul Williams","1"
"who wrote the song we've only just begun","Seattle Mariners","0"
"when does star vs the forces of evil end","2019-05-19","1"
"when does star vs the forces of evil end","2015-05-18","0"
"who sings can't get enough of your love babe","Barry White","1"
"who sings can't get enough of your love babe","Sandi Thom","0"
"when did we built this city come out","1985-08-01","1"
"when did we built this city come out","1996-01-12","0"
"when are the oakland raiders going to las vegas","2020","1"
"when are the oakland raiders going to las vegas","2002-05-03","0"
"when did the colorado avalanche win the stanley cup","2001","1"
"when did the colorado avalanche win the stanley cup","2018-08-28","0"
"what is the zip code for jamaica new york","11433.0","1"
"what is the zip code for jamaica new york","133.0","0"
"what is the meaning of the name akira","brightness","1"
"what is the meaning of the name akira","Journey","0"
"who sings she's out of my league","Fitz and The Tantrums","1"
"who sings she's out of my league","Wheeler Peak","0"
"how far is cary north carolina from raleigh north carolina","12.1 miles","1"
"how far is cary north carolina from raleigh north carolina","12.0 15.0 years","0"
"what is the national anthem of the united kingdom","God Save the Queen","1"
"what is the national anthem of the united kingdom","human chromosome 18","0"
"what is the most liked music video on youtube","Despacito","1"
"what is the most liked music video on youtube","citizens band radio","0"
"who sings save all your kisses for me","Brotherhood of Man","1"
"who sings save all your kisses for me","John W. Henry","0"
"who played john boy walton on the waltons","Robert Wightman","1"
"who played john boy walton on the waltons","Gal Gadot","0"
"where was the first battle fought in the civil war","Battle of Fort Sumter","1"
"where was the first battle fought in the civil war","Richard Cromwell","0"
"who quoted with great power comes great responsibility","Uncle Ben","1"
"who quoted with great power comes great responsibility","Daniel J. Travanti","0"
"when did alice in wonderland first come out","1865-11-26","1"
"when did alice in wonderland first come out","1898-12-10","0"
"when did france give us the statue of liberty","1881-07-04","1"
"when did france give us the statue of liberty","2005-09-20","0"
"where was the tv series in the heat of the night filmed","United States of America","1"
"where was the tv series in the heat of the night filmed","Art Garfunkel","0"
"who wrote i don't like spiders and snakes","David Bellamy","1"
"who wrote i don't like spiders and snakes","Donald Trump","0"
"when was the song we will rock you made","1977","1"
"when was the song we will rock you made","2011","0"
"where is the red dog saloon in alaska","United States of America","1"
"where is the red dog saloon in alaska","Los Angeles Rams","0"
"who has scored the most goals in the premier league this season","Tammy Abraham","1"
"who has scored the most goals in the premier league this season","Alan Rickman","0"
"who sings you are the wind beneath my wings","Bette Midler","1"
"who sings you are the wind beneath my wings","Eugene Mirman","0"
"is an ant an insect or an animal","insect","1"
"is an ant an insect or an animal","David Lloyd George","0"
"who won the golden glove in the premier league","Alisson","1"
"who won the golden glove in the premier league","Houghton Lake","0"
"what do you call a group of badgers","cete","1"
"what do you call a group of badgers","rose","0"
"when does the next season of agents of shield come out","2020","1"
"when does the next season of agents of shield come out","2014-04-04","0"
"when did the statue of liberty arrive in new york","1885-06-17","1"
"when did the statue of liberty arrive in new york","1600","0"
"who played bonnie and clyde in the original movie","Faye Dunaway","1"
"who played bonnie and clyde in the original movie","Tom Hanks","0"
"how late can you buy beer in oregon","230.0 a.m. (time)","1"
"how late can you buy beer in oregon","6.0 other currency","0"
"who played q in star trek next generation","John de Lancie","1"
"who played q in star trek next generation","Brazil","0"
"who sings the song we are the champions","Queen","1"
"who sings the song we are the champions","Tom Clancy","0"
"who sings don't forget me when i'm gone","Glass Tiger","1"
"who sings don't forget me when i'm gone","Gamora","0"
"who was the queen of rock and roll","Janis Joplin","1"
"who was the queen of rock and roll","The Spinners","0"
"who is the quarterback of the arizona cardinals","Brett Hundley","1"
"who is the quarterback of the arizona cardinals","United States of America","0"
"who said you can't handle the truth","Jack Nicholson","1"
"who said you can't handle the truth","helium","0"
"when did the disney jungle book come out","1967-10-18","1"
"when did the disney jungle book come out","2008","0"
"did mario lopez win dancing with the stars","no","1"
"did mario lopez win dancing with the stars","yes","0"
"who established the first permanent french settlement in the new world","Samuel de Champlain","1"
"who established the first permanent french settlement in the new world","Kim Carnes","0"
"who wrote the song i'm proud to be an american","Lee Greenwood","1"
"who wrote the song i'm proud to be an american","Kingdom of Naples","0"
"when were women given the right to vote","1920-08-18","1"
"when were women given the right to vote","2014-08-11","0"
"what is the best selling game for ps4","Grand Theft Auto V","1"
"what is the best selling game for ps4","Harry Nilsson","0"
"how many masters of wine are there in the world","390.0","1"
"how many masters of wine are there in the world","6.0","0"
"who sings take this job and shove it","Johnny Paycheck","1"
"who sings take this job and shove it","Neil Young","0"
"how many seasons are there of the twilight zone","5.0","1"
"how many seasons are there of the twilight zone","10.0","0"
"who is the biggest employer in the us","Walmart","1"
"who is the biggest employer in the us","Monday","0"
"where was the movie saddle in the wind filmed","Colorado","1"
"where was the movie saddle in the wind filmed","Stress Relief","0"
"who sang when can i see you again","Owl City","1"
"who sang when can i see you again","Marlee Matlin","0"
"where did they film the movie black panther","South Korea","1"
"where did they film the movie black panther","Hong Kong","0"
"when did who framed roger rabbit come out","1988-06-22","1"
"when did who framed roger rabbit come out","2017-06-14","0"
"who wrote one day i'll fly away","Will Jennings","1"
"who wrote one day i'll fly away","Gulf of Mexico","0"
"what is the title of the second harry potter book","Harry Potter and the Chamber of Secrets","1"
"what is the title of the second harry potter book","Sigmund Freud","0"
"who wrote the song i'm on fire","Bruce Springsteen","1"
"who wrote the song i'm on fire","Mexico City","0"
"who is the actress that became a nun","Dolores Hart","1"
"who is the actress that became a nun","Rami Malek","0"
"which country in asia has the largest population","People's Republic of China","1"
"which country in asia has the largest population","George Michael","0"
"who was the last detroit tiger to hit for the cycle","Carlos Guillén","1"
"who was the last detroit tiger to hit for the cycle","Louis C.K.","0"
"who sings i heard it in a love song","The Marshall Tucker Band","1"
"who sings i heard it in a love song","Singapore","0"
"when was the last time the seahawks won the super bowl","2014-02-02","1"
"when was the last time the seahawks won the super bowl","06-01","0"
"who owns the boston red sox baseball team","John W. Henry","1"
"who owns the boston red sox baseball team","Daryl Hall & John Oates","0"
"who sings the song i was made for you","Brandi Carlile","1"
"who sings the song i was made for you","Montell Jordan","0"
"when did canada become a member of the united nations","1945-11-09","1"
"when did canada become a member of the united nations","2009-01-15","0"
"who sang go rest high on that mountain","Vince Gill","1"
"who sang go rest high on that mountain","Canada","0"
"when did the first jason bourne movie come out","2002-06-06","1"
"when did the first jason bourne movie come out","2018-08-28","0"
"what language do they speak in puerto rico","English","1"
"what language do they speak in puerto rico","Deborah Kerr","0"
"when was the last time somebody went to the moon","1972-12-11","1"
"when was the last time somebody went to the moon","2011-02-06","0"
"who played simba in the original lion king","Jonathan Taylor Thomas","1"
"who played simba in the original lion king","Patrick Dempsey","0"
"what is the smallest verse in the bible","Jesus wept","1"
"what is the smallest verse in the bible","French","0"
"how many super bowls does the rams have","1.0","1"
"how many super bowls does the rams have","558545.0","0"
"who sings she works hard for the money","Donna Summer","1"
"who sings she works hard for the money","AFC Ajax","0"
"what's the legal drinking age in poland","18.0 years","1"
"what's the legal drinking age in poland","5.0 seasons","0"
"who sings the song little red riding hood","Sam the Sham","1"
"who sings the song little red riding hood","Scarlett Johansson","0"
"who sings do you have to let it linger","The Cranberries","1"
"who sings do you have to let it linger","Horace Greeley","0"
"who sang the song do you love me","The Contours","1"
"who sang the song do you love me","Jeffrey Jones","0"
"who sings the cat in the hat theme song","david schweitzer","1"
"who sings the cat in the hat theme song","dodge ice charger","0"
"when was the first computer sold in stores","1975","1"
"when was the first computer sold in stores","2006","0"
"when did michael jordan play for the white sox","1994","1"
"when did michael jordan play for the white sox","2001-12-19","0"
"who sings that's what i like about you","The Romantics","1"
"who sings that's what i like about you","Luka Dončić","0"
"how far is redlands california from los angeles","62.9 miles","1"
"how far is redlands california from los angeles","179.9 centimeters","0"
"when does the rainy season start in florida","05-15","1"
"when does the rainy season start in florida","1964","0"
"what are two parts of the nervous system","Central nervous system","1"
"what are two parts of the nervous system","United States of America","0"
"what is the name of taylor swift's new song","You Need to Calm Down","1"
"what is the name of taylor swift's new song","Octavia Spencer","0"
"who is the largest coffee producer in the world","Brazil","1"
"who is the largest coffee producer in the world","Judy Garland","0"
"who is the highest paid player in sports","Lionel Messi","1"
"who is the highest paid player in sports","Ozzy Osbourne","0"
"what was the name of the plane that dropped the bomb on hiroshima","Enola Gay","1"
"what was the name of the plane that dropped the bomb on hiroshima","Jeanne Calment","0"
"when was america involved in the vietnam war","1955","1"
"when was america involved in the vietnam war","2017-01-02","0"
"are there any members of the bee gees still alive","yes","1"
"are there any members of the bee gees still alive","no","0"
"who sings it's so nice to be with you","Gallery","1"
"who sings it's so nice to be with you","Jacob Kasher","0"
"who made willy wonka and the chocolate factory","Mel Stuart","1"
"who made willy wonka and the chocolate factory","Gene Garber","0"
"who is the coach of the new york giants","Pat Shurmur","1"
"who is the coach of the new york giants","John Wesley","0"
"who plays carrie brady on days of our lives","Christie Clark","1"
"who plays carrie brady on days of our lives","Lacey Chabert","0"
"what are the top 10 largest cities in united states","Chicago","1"
"what are the top 10 largest cities in united states","Bust/waist/hip measurements","0"
"what is the second largest city in idaho","Meridian","1"
"what is the second largest city in idaho","South Korea","0"
"who has the most liked video on youtube","Luis Fonsi","1"
"who has the most liked video on youtube","Willis Earl Beal","0"
"who sings the song i'm proud to be an american","Lee Greenwood","1"
"who sings the song i'm proud to be an american","Len Goodman","0"
"how many episodes of the walking dead are there","133.0","1"
"how many episodes of the walking dead are there","203200000.0","0"
"who spent the most time on the moon","Gennady Padalka","1"
"who spent the most time on the moon","Nagaland","0"
"when did new orleans get an nba team","2002","1"
"when did new orleans get an nba team","1532","0"
"when did the original jungle book come out","1967-10-18","1"
"when did the original jungle book come out","2016-02-14","0"
"who wrote the song living on a prayer","Desmond Child","1"
"who wrote the song living on a prayer","Saina Nehwal","0"
"how many seasons are in rick and morty","3.0","1"
"how many seasons are in rick and morty","7.0","0"
"when did congress approve the declaration of independence","1776-08-02","1"
"when did congress approve the declaration of independence","1986","0"
"what is it called when you go over 21 in blackjack","bust","1"
"what is it called when you go over 21 in blackjack","one, two, and three dots respectively","0"
"when was should i stay or should i go released","1982","1"
"when was should i stay or should i go released","1850-09-09","0"
"who is the mascot for the toronto raptors","The Raptor","1"
"who is the mascot for the toronto raptors","shawn darnell fonteno","0"
"what are the languages spoken in sri lanka","Sinhala","1"
"what are the languages spoken in sri lanka","The Animals","0"
"who plays the mom in miracles from heaven","Jennifer Garner","1"
"who plays the mom in miracles from heaven","Kim Zolciak","0"
"when was the last time the bengals were in the super bowl","1988","1"
"when was the last time the bengals were in the super bowl","1981","0"
"when did we bought a zoo come out","2011-11-26","1"
"when did we bought a zoo come out","1997-01-12","0"
"who are the main characters in pride and prejudice","Elizabeth Bennet","1"
"who are the main characters in pride and prejudice","Harbhajan Singh","0"
"who sang the song take a load off annie","The Band","1"
"who sang the song take a load off annie","Paul McCartney","0"
"who is the best goalkeeper in the world in football","Keylor Navas","1"
"who is the best goalkeeper in the world in football","New York Yankees","0"
"who owns the plaza hotel in new york","Katara Hospitality","1"
"who owns the plaza hotel in new york","Glenn Shadix","0"
"who was president of the united states in 1886","Grover Cleveland","1"
"who was president of the united states in 1886","Green Book","0"
"where was the tv show the waltons filmed","North America","1"
"where was the tv show the waltons filmed","apoptotic process","0"
"who wrote the song i put a spell on you","Screamin' Jay Hawkins","1"
"who wrote the song i put a spell on you","Hartsfield–Jackson Atlanta International Airport","0"
"what is the length of the blue ridge parkway","754.8 kilometers","1"
"what is the length of the blue ridge parkway","180.0 other unit","0"
"where is the setting of beauty and the beast","France","1"
"where is the setting of beauty and the beast","Hero Beauregard Faulkner Fiennes Tiffin","0"
"who sang those were the days my friend","Mary Hopkin","1"
"who sang those were the days my friend","Bengali","0"
"how many series of the bill is there","26.0","1"
"how many series of the bill is there","6.0","0"
"when was the first pair of shoes made","1818","1"
"when was the first pair of shoes made","2007","0"
"who said that power corrupts and absolute power corrupts absolutely","John Dalberg-Acton, 1st Baron Acton","1"
"who said that power corrupts and absolute power corrupts absolutely","Kiki Dee","0"
"who starred in the movie the old man and the sea","Valentina Quinn","1"
"who starred in the movie the old man and the sea","Jacob Marley","0"
"who won the 2015 ncaa men's basketball championship","Duke Blue Devils men's basketball","1"
"who won the 2015 ncaa men's basketball championship","Provolone","0"
"how many characters are there in league of legends","145.0","1"
"how many characters are there in league of legends","26.0","0"
"how many electoral districts are there in canada","338.0","1"
"how many electoral districts are there in canada","565.0","0"
"how far is orlando florida from kissimmee florida","22.0 miles","1"
"how far is orlando florida from kissimmee florida","6.0 other currency","0"
"who sings this is me from the greatest showman","Keala Settle","1"
"who sings this is me from the greatest showman","Franklin Delano Roosevelt","0"
"who plays phyllis on the young and the restless","Sandra Nelson","1"
"who plays phyllis on the young and the restless","Tokyo","0"
"who does the voice of elsa in frozen","Eva Bella","1"
"who does the voice of elsa in frozen","United States of America","0"
"when did one direction audition for x factor","2010","1"
"when did one direction audition for x factor","1988","0"
"where was the movie the shawshank redemption filmed","Ohio State Reformatory","1"
"where was the movie the shawshank redemption filmed","Francis Ouimet","0"
"who wrote the song have you ever seen the rain","John Fogerty","1"
"who wrote the song have you ever seen the rain","Western Ghats","0"
"who did zac efron play in high school musical","Troy Bolton","1"
"who did zac efron play in high school musical","Randeep Rai","0"
"how many square miles is the big island of hawaii","4028.0 square miles","1"
"how many square miles is the big island of hawaii","36895.0 US dollars","0"
"who drinks the most beer in the world","Czech Republic","1"
"who drinks the most beer in the world","Giancarlo Stanton","0"
"what is the name of the female lion in lion king","Sarabi","1"
"what is the name of the female lion in lion king","Eric Dane","0"
"when was the last time the hornets made the playoffs","2015","1"
"when was the last time the hornets made the playoffs","1917","0"
"when was the last time purdue won a national championship","2018","1"
"when was the last time purdue won a national championship","1918","0"
"when did texas become part of the us","1845-12-29","1"
"when did texas become part of the us","1970","0"
"which unit is used to measure mass in the metric system","kilogram","1"
"which unit is used to measure mass in the metric system","United States Citizenship and Immigration Services","0"
"how much land did mexico lose in the mexican american war","525000.0 square miles","1"
"how much land did mexico lose in the mexican american war","13.0 15.0 years","0"
"where was the movie a summer place filmed","United States of America","1"
"where was the movie a summer place filmed","Mohandas Karamchand Gandhi","0"
"when did the last episode of game of thrones air","2019-05-19","1"
"when did the last episode of game of thrones air","1971","0"
"who sang when a man loves a woman","Percy Sledge","1"
"who sang when a man loves a woman","Antonio Fargas","0"
"who sang the song nothing from nothing leaves nothing","Billy Preston","1"
"who sang the song nothing from nothing leaves nothing","Sandi Thom","0"
"who sang how do you talk to an angel","Jamie Walters","1"
"who sang how do you talk to an angel","Jennifer Morrison","0"
"who played in the movie the big chill","William Hurt","1"
"who played in the movie the big chill","Cristiano Ronaldo","0"
"who wrote the diary of a wimpy kid","Jeff Kinney","1"
"who wrote the diary of a wimpy kid","Rungrado 1st of May Stadium","0"
"who is michael's boss on the office","David Wallace","1"
"who is michael's boss on the office","Voltaire","0"
"who has the most grand slam titles in tennis","Roger Federer","1"
"who has the most grand slam titles in tennis","Greece","0"
"who sings girl you'll be a woman soon","Cliff Richard","1"
"who sings girl you'll be a woman soon","John the Apostle","0"
"what is the basketball team for new york","New York Knicks","1"
"what is the basketball team for new york","John Stockton","0"
"who has the most goals in the bundesliga","Robert Lewandowski","1"
"who has the most goals in the bundesliga","Brazil","0"
"where was the film where eagles dare filmed","Austria","1"
"where was the film where eagles dare filmed","West Virginia","0"
"how many seasons was breaking bad on tv","5.0","1"
"how many seasons was breaking bad on tv","82.0","0"
"who played the dentist in little shop of horrors","Steve Martin","1"
"who played the dentist in little shop of horrors","Faye Dunaway","0"
"who sang take a look at me now","Phil Collins","1"
"who sang take a look at me now","United States Congress","0"
"who sings i want to check you for ticks","Brad Paisley","1"
"who sings i want to check you for ticks","People's Republic of China","0"
"how many mcdonald's are there in australia","970.0","1"
"how many mcdonald's are there in australia","5.0","0"
"what is the biggest automobile company in the world","Toyota","1"
"what is the biggest automobile company in the world","Belle","0"
"where is the great ocean road in australia","Great Ocean Road","1"
"where is the great ocean road in australia","Guns N' Roses","0"
"who sings what becomes of the broken hearted","Jimmy Ruffin","1"
"who sings what becomes of the broken hearted","Henry VI of England","0"
"who is the original singer of amazing grace","The Highway Q.C.'s","1"
"who is the original singer of amazing grace","Molly Ephraim","0"
"when did daylight savings time start in texas","2019-03-10","1"
"when did daylight savings time start in texas","1992","0"
"who sang the song strangers in the night","Frank Sinatra","1"
"who sang the song strangers in the night","Dogue de Bordeaux","0"
"who is the actor that plays bilbo baggins","Ian Holm","1"
"who is the actor that plays bilbo baggins","Elvis Presley","0"
"what's minimum wage in the state of oregon","11.25 US dollars","1"
"what's minimum wage in the state of oregon","48.0 BC (date)","0"
"what year was under god added to the pledge of allegiance","1954","1"
"what year was under god added to the pledge of allegiance","2002","0"
"who sings just call me angel in the morning","Juice Newton","1"
"who sings just call me angel in the morning","Cedrus","0"
"where did the nile river start and end","Mediterranean Sea","1"
"where did the nile river start and end","thigh","0"
"who plays the joker in the dark knight rises","Heath Ledger","1"
"who plays the joker in the dark knight rises","Marvin Gaye","0"
"how many ymcas are there in the united states","2700.0","1"
"how many ymcas are there in the united states","3.0","0"
"where is the world series being played at this year","United States of America","1"
"where is the world series being played at this year","Stan Jones","0"
"who wrote the song i shot the sheriff","Bob Marley","1"
"who wrote the song i shot the sheriff","The Mother","0"
"who are the members of the band starship","Donny Baldwin","1"
"who are the members of the band starship","Lake Taupo","0"
"the mouth of the indus river is in what country","India","1"
"the mouth of the indus river is in what country","Frankie Valli","0"
"who sang the song ghost riders in the sky","Johnny Cash","1"
"who sang the song ghost riders in the sky","Oscar Robertson","0"
"who sings my old man's a dustman","Lonnie Donegan","1"
"who sings my old man's a dustman","United States of America","0"
"when was the book lord of the rings written","1948","1"
"when was the book lord of the rings written","1977-05-25","0"
"when was the lord of the rings published","1954-07-29","1"
"when was the lord of the rings published","1969","0"
"who sings the lightning in the thunder song","Imagine Dragons","1"
"who sings the lightning in the thunder song","Wales","0"
"who sang sitting on top of the world","Cream","1"
"who sang sitting on top of the world","J-Hope","0"
"what is the whitest state in the us","Vermont","1"
"what is the whitest state in the us","Kareem Abdul-Jabbar","0"
"who was andrew dice clay in a star is born","lorenzo campana","1"
"who was andrew dice clay in a star is born","polly cooper","0"
"what's the name of the new tool album","Fear Inoculum","1"
"what's the name of the new tool album","Castiel","0"
"who wrote the book of acts in the new testament","Gospel of Luke","1"
"who wrote the book of acts in the new testament","William Holden","0"
"who wrote the song ghost riders in the sky","Stan Jones","1"
"who wrote the song ghost riders in the sky","Kevin Durant","0"
"who has the most rbis in major league history","Hank Aaron","1"
"who has the most rbis in major league history","Same Old Lang Syne","0"
"when was the atomic bomb dropped on hiroshima","1945-08-06","1"
"when was the atomic bomb dropped on hiroshima","1906","0"
"when did the song jack and diane come out","1982","1"
"when did the song jack and diane come out","2015","0"
"who made look what you made me do","Taylor Swift","1"
"who made look what you made me do","Cristiano Ronaldo","0"
"who said better to have loved and lost than never loved at all","Alfred, Lord Tennyson","1"
"who said better to have loved and lost than never loved at all","Benedict Cumberbatch","0"
"who played the fugitive in the tv series","David Janssen","1"
"who played the fugitive in the tv series","Voltaire","0"
"where did the seven years war take place","India","1"
"where did the seven years war take place","Denver Pyle","0"
"who played in the movie smokey and the bandit","Paul Williams","1"
"who played in the movie smokey and the bandit","Leviticus","0"
"what is the population of ho chi minh city","8993000.0","1"
"what is the population of ho chi minh city","2.0","0"
"who sang it's hard to be humble","Mac Davis","1"
"who sang it's hard to be humble","John Ambrose Fleming","0"
"who is the first astronaut landed on the moon","Neil Armstrong","1"
"who is the first astronaut landed on the moon","Philosophes","0"
"who plays the mad hatter in alice in wonderland","Johnny Depp","1"
"who plays the mad hatter in alice in wonderland","Edward Norton Lorenz","0"
"how far is montgomery alabama from columbus georgia","89.0 miles","1"
"how far is montgomery alabama from columbus georgia","3536000.0 other unit","0"
"when did the japanese surrender in world war ii","1945-09-02","1"
"when did the japanese surrender in world war ii","1918-11-11","0"
"who is the author of crime and punishment","Fyodor Dostoyevsky","1"
"who is the author of crime and punishment","Frederick Herzberg","0"
"who is the prime minister of trinidad and tobago","Keith Rowley","1"
"who is the prime minister of trinidad and tobago","Kenny Rogers","0"
"what language do they speak in amsterdam holland","Dutch","1"
"what language do they speak in amsterdam holland","Lal Bahadur Shastri","0"
"who is the female in pirates of the caribbean","Keira Knightley","1"
"who is the female in pirates of the caribbean","Neil Patrick Harris","0"
"who sings in the jungle the mighty jungle","Tight Fit","1"
"who sings in the jungle the mighty jungle","Sinhala","0"
"how old is jessie in the show jessie","19.0 years","1"
"how old is jessie in the show jessie","3536000.0 other unit","0"
"who sang the song hello it's me","Todd Rundgren","1"
"who sang the song hello it's me","Tim Keefe","0"
"who played the good witch in the original wizard of oz","Billie Burke","1"
"who played the good witch in the original wizard of oz","Jody Watley","0"
"who sang and i will always love you","Dolly Parton","1"
"who sang and i will always love you","Megan Mullally","0"
"who played the cheerleader on saturday night live","Cheri Oteri","1"
"who played the cheerleader on saturday night live","Forrest Gump","0"
"when did the pilgrims land on plymouth rock","1620","1"
"when did the pilgrims land on plymouth rock","1997","0"
"when did the song my sharona come out","1979","1"
"when did the song my sharona come out","1984","0"
"who is considered the founder of modern experimental science","Galileo Galilei","1"
